DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
2011-01-01,17.28,14.89,1014.50,14.20,7.72,1.85,2.98,,18.78,14.50,0.03,,10000
2011-01-02,18.11,16.39,1015.40,15.10,4.02,2.37,2.98,,20.22,15.50,0.10,,0
2011-01-03,13.33,11.89,1017.80,17.50,7.72,1.75,2.98,,15.61,11.22,0.00,,10000
2011-01-04,11.78,8.72,1018.70,18.40,9.98,2.11,2.98,,12.72,10.50,0.10,,0
2011-01-05,12.56,11.39,1017.30,17.00,6.92,1.85,4.01,,13.72,11.00,0.00,,10000
2011-01-06,12.72,7.50,1022.60,22.30,9.98,3.14,4.99,,15.50,10.72,0.05,,10000
2011-01-07,11.28,5.61,1022.60,22.30,12.55,2.37,2.98,,12.00,10.61,0.00,,0
2011-01-08,13.44,8.61,1019.20,18.90,9.98,1.49,2.98,,15.61,10.28,0.00,,0
2011-01-09,11.50,6.28,1021.50,21.20,11.27,2.98,4.01,,12.39,11.11,0.00,,10000
2011-01-10,11.17,4.61,1019.60,19.30,12.55,2.26,2.98,,12.28,10.00,0.00,,0
2011-01-11,8.28,4.06,1020.20,20.00,9.98,3.14,4.99,,9.22,7.11,0.20,,10000
2011-01-12,10.83,3.39,1018.60,18.30,11.27,1.39,4.01,,12.50,7.50,0.00,,0
2011-01-13,12.94,8.61,1017.40,17.10,9.17,1.29,2.01,,14.39,10.72,0.00,,0
2011-01-14,13.44,10.44,1018.00,17.70,7.72,2.88,4.01,,15.50,12.00,0.00,,10000
2011-01-15,13.56,6.50,1022.90,22.60,14.97,2.37,4.99,,18.00,10.39,0.00,,0
2011-01-16,12.67,5.61,1021.60,21.30,12.55,2.73,6.02,,17.00,9.28,0.00,,0
2011-01-17,11.83,6.89,1020.50,20.20,9.17,1.49,2.98,,13.11,8.50,0.00,,0
2011-01-18,11.94,7.72,1018.50,18.20,7.72,4.27,6.02,,12.72,11.61,0.00,,0
2011-01-19,12.00,9.11,1017.10,16.80,9.17,2.73,2.98,,13.50,10.61,0.00,,0
2011-01-20,10.22,7.28,1018.70,18.40,9.17,3.60,4.99,,11.61,9.61,0.00,,10000
2011-01-21,12.33,6.89,1020.00,19.70,12.55,2.26,6.02,,14.00,9.39,0.00,,0
2011-01-22,14.06,9.72,1019.80,19.50,11.27,1.65,2.98,,16.22,11.78,0.00,,10000
2011-01-23,11.11,8.61,1022.50,22.20,6.44,4.27,6.02,,13.11,9.78,0.00,,10000
2011-01-24,12.72,6.67,1022.90,22.60,11.27,2.62,4.99,,14.50,9.39,0.03,,0
2011-01-25,12.39,7.50,1023.00,22.70,9.98,2.26,4.01,,14.39,10.89,0.00,,0
2011-01-26,12.72,7.89,1023.50,23.20,9.98,2.52,4.01,,15.22,11.11,0.00,,0
2011-01-27,11.67,9.67,1023.60,23.30,5.47,2.52,2.98,,12.61,10.72,0.00,,10000
2011-01-28,11.17,7.22,1024.80,24.50,9.17,3.40,4.99,,12.50,10.00,0.05,,10000
2011-01-29,12.28,5.61,1025.30,25.00,9.98,1.75,4.01,,14.72,10.11,0.00,,0
2011-01-30,13.39,7.39,1025.30,25.00,9.98,0.98,2.01,,15.00,12.00,0.00,,0
2011-01-31,12.89,6.67,1023.20,22.90,9.98,1.23,2.01,,15.50,11.89,0.00,,0
2011-02-01,11.44,7.17,1023.00,22.70,9.98,2.52,4.01,,12.61,10.78,0.00,,10000
2011-02-02,14.72,9.00,1020.10,19.80,9.98,1.39,2.01,,17.50,10.00,0.00,,0
2011-02-03,17.67,12.11,1018.10,17.80,12.55,1.23,2.98,,22.22,13.89,0.00,,0
2011-02-04,18.44,14.39,1016.40,16.10,11.27,1.49,2.98,,24.00,15.50,0.00,,0
2011-02-05,18.72,15.50,1015.50,15.10,14.32,1.85,2.98,,24.50,16.11,0.00,,0
2011-02-06,18.72,15.89,1013.90,13.50,11.75,1.85,2.98,,23.50,15.89,0.00,,0
2011-02-07,18.56,16.17,1009.10,8.80,10.94,2.01,2.98,,22.11,17.11,0.00,,10000
2011-02-08,19.00,17.06,1006.70,6.40,8.21,1.13,2.01,,20.61,16.61,0.00,,10000
2011-02-09,21.39,18.61,1006.10,5.80,13.04,2.01,2.98,,25.50,18.28,0.00,,0
2011-02-10,22.61,18.94,1010.10,9.80,12.55,2.01,4.01,,27.00,20.00,0.00,,0
2011-02-11,18.94,16.33,1014.90,14.60,9.98,2.52,4.01,,21.72,15.28,0.00,,10000
2011-02-12,14.44,13.67,1015.50,15.20,6.92,1.65,2.98,,14.89,14.28,0.38,,10000
2011-02-13,12.94,10.11,1017.80,17.50,9.98,2.52,4.99,,13.72,12.22,0.33,,10000
2011-02-14,13.67,9.00,1019.00,18.70,13.68,1.85,2.98,,15.28,11.50,0.00,,0
2011-02-15,13.67,11.83,1017.00,16.50,9.17,1.75,2.98,,14.61,12.39,0.00,,10000
2011-02-16,15.11,14.11,1014.90,14.60,4.83,0.98,2.01,,17.22,13.22,0.08,,10000
2011-02-17,16.22,13.72,1014.80,14.50,8.53,2.11,4.01,,19.00,14.89,0.05,,10000
2011-02-18,16.78,14.06,1014.30,14.00,7.72,2.01,2.98,,19.61,15.00,0.00,,10000
2011-02-19,15.78,14.61,1017.00,16.70,6.92,1.49,2.01,,17.50,14.61,0.00,,10000
2011-02-20,15.28,13.61,1018.10,17.80,6.92,0.87,2.01,,16.22,14.28,0.15,,10000
2011-02-21,16.22,13.94,1017.10,16.80,9.98,1.13,2.01,,17.72,15.00,0.00,,0
2011-02-22,17.11,15.89,1015.80,15.50,6.28,0.51,0.98,,18.28,15.50,0.00,,10000
2011-02-23,17.78,17.22,1015.40,15.10,4.83,0.36,0.98,,18.28,16.50,0.10,,10000
2011-02-24,18.89,18.00,1013.20,12.90,6.28,1.39,2.01,,21.11,17.28,0.05,,0
2011-02-25,19.11,18.61,1012.90,12.60,7.72,1.13,2.01,,20.28,18.11,0.18,,10000
2011-02-26,21.11,18.89,1014.70,14.40,11.27,2.11,2.98,,26.00,17.89,0.00,,0
2011-02-27,20.28,18.28,1013.80,13.50,10.94,2.26,4.01,,25.78,17.72,0.00,,10000
2011-02-28,20.89,18.39,1012.00,11.70,13.04,2.11,2.98,,24.72,17.50,0.00,,10000
2011-03-01,21.00,17.89,1014.30,14.00,11.75,2.26,4.01,,25.22,18.50,0.00,,0
2011-03-02,19.22,15.33,1015.00,14.70,9.98,1.85,2.98,,21.22,18.00,0.00,,0
2011-03-03,16.78,15.83,1017.00,16.70,4.02,1.85,2.01,,19.39,14.11,0.25,,10000
2011-03-04,14.83,14.06,1016.20,15.90,4.02,1.23,2.98,,15.50,14.00,0.23,,10000
2011-03-05,18.28,17.00,1012.70,12.40,7.72,1.65,2.98,,20.72,15.11,0.00,,10000
2011-03-06,19.89,19.11,1012.40,12.10,4.83,1.65,2.98,,21.78,17.89,0.00,,10000
2011-03-07,16.67,13.56,1017.20,16.90,9.98,2.11,4.01,,18.00,15.61,0.81,,10000
2011-03-08,16.39,13.11,1018.40,18.10,9.98,1.65,2.98,,17.72,15.00,0.00,,0
2011-03-09,15.67,13.39,1020.60,20.30,6.28,2.01,2.98,,17.72,14.00,0.00,,10000
2011-03-10,16.22,14.22,1019.90,19.60,8.53,1.23,2.01,,17.72,13.78,0.05,,10000
2011-03-11,17.00,14.94,1017.90,17.60,9.17,1.39,2.01,,18.28,15.22,0.00,,10000
2011-03-12,17.22,15.89,1016.20,15.90,6.92,1.13,2.01,,19.00,16.11,0.00,,10000
2011-03-13,19.56,17.06,1012.80,12.50,10.94,1.75,4.01,,25.00,16.11,0.00,,0
2011-03-14,19.11,,1013.90,13.60,7.72,0.98,2.01,,21.61,10.50,0.00,,10000
2011-03-15,15.50,14.61,1019.60,19.30,7.72,3.24,4.99,,21.00,11.00,0.71,,10000
2011-03-16,9.39,8.56,1024.10,23.80,9.17,3.86,4.99,,10.78,8.39,1.09,,10000
2011-03-17,9.44,8.78,1021.80,21.50,9.98,2.83,4.01,,9.78,8.22,1.83,,10000
2011-03-18,11.50,10.72,1016.10,15.80,9.98,0.77,2.01,,12.22,9.78,2.92,,10000
2011-03-19,16.33,13.72,1012.00,11.70,12.23,1.23,2.01,,20.72,11.22,0.00,,0
2011-03-20,18.89,17.72,1008.50,8.20,6.92,1.49,2.98,,21.72,15.28,0.00,,10000
2011-03-21,21.11,20.33,1009.70,9.40,5.47,1.13,2.01,,24.11,18.00,0.05,,10000
2011-03-22,18.78,15.50,1017.20,16.90,9.98,2.01,4.99,,22.72,16.22,0.10,,10000
2011-03-23,16.11,12.06,1020.00,19.70,9.98,1.49,2.98,,17.78,14.72,0.05,,10000
2011-03-24,14.44,10.72,1022.30,22.00,8.53,2.37,4.01,,16.72,13.00,0.10,,10000
2011-03-25,14.94,9.89,1023.20,23.00,11.27,1.49,2.98,,16.00,13.89,0.00,,0
2011-03-26,15.33,9.44,1023.10,22.80,9.98,2.01,4.01,,16.50,14.22,0.00,,0
2011-03-27,14.33,8.28,1022.60,22.30,9.98,1.85,4.01,,15.22,13.39,0.00,,10000
2011-03-28,15.61,9.78,1022.70,22.40,12.55,1.23,2.98,,17.78,13.50,0.00,,10000
2011-03-29,16.78,13.39,1022.90,22.60,9.98,1.75,2.01,,19.50,14.00,0.05,,10000
2011-03-30,16.56,12.50,1019.90,19.60,9.98,0.98,2.01,,18.72,13.39,0.08,,0
2011-03-31,18.33,12.28,1016.70,16.40,14.32,1.49,4.01,,22.00,15.72,0.00,,0
2011-04-01,20.56,15.72,1014.40,14.10,13.68,1.23,2.01,,24.28,16.22,0.00,,0
2011-04-02,20.83,18.50,1014.00,13.70,12.07,1.85,4.01,,24.50,18.72,0.00,,0
2011-04-03,21.94,18.67,1012.80,12.60,13.04,1.75,2.98,,25.50,18.50,0.00,,0
2011-04-04,20.78,17.61,1014.80,14.50,11.27,2.01,4.01,,23.78,18.78,0.00,,0
2011-04-05,18.94,17.00,1015.10,14.80,9.17,2.01,2.98,,20.50,18.22,0.00,,10000
2011-04-06,19.83,19.17,1013.70,13.40,6.28,1.65,2.98,,20.50,18.00,0.28,,10000
2011-04-07,21.17,19.89,1014.20,13.90,6.92,1.75,2.01,,22.72,19.61,0.00,,0
2011-04-08,22.50,20.22,1016.30,16.00,13.68,1.75,2.98,,26.22,20.11,0.00,,0
2011-04-09,22.00,18.33,1017.90,17.60,11.75,1.49,2.98,,25.89,19.39,0.00,,0
2011-04-10,21.89,19.17,1016.50,16.20,13.04,2.01,2.98,,25.89,18.89,0.00,,0
2011-04-11,22.11,19.39,1014.80,14.50,10.94,1.23,2.01,,26.50,18.78,0.00,,10000
2011-04-12,23.28,19.11,1015.20,14.90,14.97,1.65,2.98,,28.00,19.50,0.00,,0
2011-04-13,23.50,19.56,1014.10,13.80,16.25,2.01,2.98,,28.00,19.11,0.00,,0
2011-04-14,23.72,19.83,1010.10,9.80,14.97,2.11,4.01,,27.39,21.00,0.00,,0
2011-04-15,24.17,21.89,1008.20,7.90,13.04,2.01,4.01,,26.50,21.72,0.00,,10000
2011-04-16,24.06,23.00,1008.30,8.00,7.72,1.49,2.98,,25.72,23.00,0.08,,10000
2011-04-17,24.72,23.11,1008.20,7.90,9.17,1.23,2.98,,27.50,22.00,0.05,,10000
