DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
1964-01-01,18.44,16.78,1017.40,999.90,15.45,5.92,11.78,,26.11,13.89,,,10000
1964-01-02,14.06,11.61,1021.80,999.90,29.93,6.17,8.18,,16.11,12.78,,,10000
1964-01-03,14.06,11.89,1021.90,999.90,29.93,4.37,7.20,,16.11,12.78,0.00,,0
1964-01-04,15.89,12.83,1021.70,999.90,22.85,2.93,4.12,,17.78,12.78,,,10000
1964-01-05,16.89,16.11,1021.20,999.90,15.77,2.06,3.09,,18.89,15.00,,,10000
1964-01-06,18.17,16.67,1018.30,999.90,5.31,0.87,2.11,,18.89,17.22,,,10000
1964-01-07,20.50,19.33,1017.30,999.90,10.46,2.62,4.12,,22.78,18.89,,,10000
1964-01-08,22.33,19.83,1015.40,999.90,28.32,6.07,9.77,,27.22,20.00,0.00,,0
1964-01-09,21.39,20.17,1015.40,999.90,16.25,4.12,6.17,,23.89,20.00,,,10000
1964-01-10,22.22,19.61,1014.40,999.90,25.59,7.67,13.89,,25.00,20.00,0.00,,0
1964-01-11,22.17,18.56,1013.70,999.90,22.05,4.78,7.20,,26.11,20.00,0.00,,0
1964-01-12,22.22,19.83,1012.10,999.90,27.04,4.32,7.20,,27.22,20.00,0.00,,0
1964-01-13,22.00,20.11,1010.50,999.90,20.44,2.62,4.12,,27.22,20.00,0.00,,100000
1964-01-14,22.83,20.17,1010.10,999.90,22.21,3.40,6.17,,28.89,20.00,0.00,,0
1964-01-15,23.00,19.67,1011.20,999.90,22.69,3.19,8.18,,27.78,15.00,0.00,,0
1964-01-16,21.89,18.78,1014.00,999.90,16.90,5.25,9.77,,26.11,17.22,,,10000
1964-01-17,15.39,11.11,1018.40,999.90,24.30,6.17,7.20,,17.78,12.78,,,10000
1964-01-18,14.78,9.44,1021.50,999.90,37.98,3.09,6.17,,16.11,12.78,0.00,,0
1964-01-19,13.72,9.56,1023.60,999.90,22.85,2.83,4.12,,15.00,12.78,0.00,,0
1964-01-20,12.78,11.28,1022.60,999.90,17.54,3.29,9.77,,,,,,10000
1964-01-21,15.72,14.33,1016.50,999.90,5.95,1.85,5.09,,17.22,12.78,,,10000
1964-01-22,18.22,17.06,1010.30,999.90,6.76,2.73,5.09,,22.22,15.00,,,10000
1964-01-23,16.11,11.67,1017.40,999.90,41.36,5.35,9.77,,17.78,13.89,0.00,,0
1964-01-24,12.83,7.94,1021.20,999.90,31.38,3.81,5.09,,15.00,12.22,0.00,,0
1964-01-25,10.72,7.78,1021.10,999.90,24.94,4.42,6.17,,12.22,10.00,0.00,,0
1964-01-26,10.89,8.44,1018.50,999.90,16.74,3.50,4.12,,12.22,10.00,,,10000
1964-01-27,11.33,7.94,1018.80,999.90,23.34,4.37,6.17,,12.78,8.89,,,10000
1964-01-28,11.50,9.17,1018.10,999.90,18.83,3.09,5.09,,17.78,10.00,0.00,,0
1964-01-29,12.33,9.67,1020.70,999.90,21.08,2.68,8.18,,13.89,10.00,,,10000
1964-01-30,13.39,8.61,1022.30,999.90,18.35,1.80,7.20,,15.00,12.22,0.00,,0
1964-01-31,13.44,9.17,1023.30,999.90,17.54,2.42,4.12,,15.00,12.22,0.00,,0
1964-02-01,13.50,10.61,1023.10,999.90,12.23,2.37,3.09,,16.11,12.22,0.00,,0
1964-02-02,12.28,10.44,1023.50,999.90,8.53,2.78,4.12,,13.89,11.11,,,10000
1964-02-03,12.44,10.94,1024.40,999.90,23.34,3.09,5.09,,13.89,11.11,,,10000
1964-02-04,13.94,13.11,1023.10,999.90,6.92,1.34,3.09,,15.00,12.22,,,10000
1964-02-05,16.67,16.11,1019.70,999.90,3.70,1.39,3.09,,17.78,13.89,,,10000
1964-02-06,19.67,18.17,1016.60,999.90,14.48,6.02,8.18,,23.89,17.22,,,10000
1964-02-07,19.83,18.44,1013.90,999.90,11.27,6.53,9.77,,23.89,17.78,,,10000
1964-02-08,21.39,19.72,1011.50,999.90,19.96,5.50,8.18,,26.11,18.89,,,10000
1964-02-09,23.33,20.61,1012.80,999.90,23.17,4.58,8.18,,27.78,20.00,0.00,,100000
1964-02-10,21.83,19.33,1016.70,999.90,13.68,4.84,9.77,,25.00,18.89,,,10000
1964-02-11,17.50,16.06,1020.50,999.90,8.85,4.84,8.18,,21.11,13.89,,,10000
1964-02-12,12.72,10.44,1023.70,999.90,18.19,5.30,8.18,,13.89,12.22,,,10000
1964-02-13,12.67,12.33,1023.00,999.90,11.27,2.88,5.09,,13.89,12.22,,,10000
1964-02-14,16.33,15.67,1019.50,999.90,5.95,0.21,0.98,,17.78,12.78,,,10000
1964-02-15,18.44,17.44,1016.80,999.90,8.53,2.57,5.09,,20.00,17.22,,,10000
1964-02-16,20.78,19.22,1015.60,999.90,20.44,5.20,9.77,,25.00,18.89,0.00,,0
1964-02-17,15.00,14.11,1017.10,999.90,6.44,5.35,7.20,,22.22,12.22,,,10000
1964-02-18,13.33,13.00,1015.80,999.90,4.02,2.98,5.09,,15.00,11.11,,,10000
1964-02-19,11.78,10.39,1017.60,999.90,13.68,7.51,9.77,,15.00,10.00,,,10000
1964-02-20,11.89,6.56,1023.20,999.90,50.05,4.68,7.20,,12.78,10.00,0.00,,0
1964-02-21,11.72,7.22,1022.50,999.90,38.79,3.60,6.17,,13.89,10.00,0.00,,0
1964-02-22,11.28,8.06,1019.40,999.90,19.79,4.37,6.17,,13.89,8.89,,,10000
1964-02-23,10.94,7.28,1021.80,999.90,29.93,6.17,8.18,,13.89,8.89,0.00,,0
1964-02-24,10.44,4.72,1024.50,999.90,34.92,7.51,9.77,,13.89,7.78,0.00,,0
1964-02-25,10.22,4.22,1028.10,999.90,34.28,4.27,7.20,,13.89,7.78,0.00,,0
1964-02-26,11.33,5.00,1028.20,999.90,25.75,2.52,5.09,,12.78,8.89,0.00,,0
1964-02-27,13.72,7.17,1023.10,999.90,16.42,3.09,7.20,,16.11,8.89,0.00,,0
1964-02-28,14.61,10.83,1021.20,999.90,16.74,1.54,3.09,,20.00,10.00,0.00,,0
1964-02-29,16.28,13.22,1018.70,999.90,17.06,1.95,3.09,,17.78,12.78,0.00,,0
1964-03-01,15.94,14.83,1015.30,999.90,5.79,1.03,2.11,,17.22,15.00,,,10000
1964-03-02,18.89,17.17,1012.00,999.90,8.21,1.03,2.11,,21.11,15.00,,,10000
1964-03-03,19.17,18.28,1010.20,999.90,3.22,2.06,4.12,,20.00,17.78,,,10000
1964-03-04,20.28,19.44,1008.80,999.90,7.72,3.09,5.09,,22.22,18.89,,,10000
1964-03-05,22.28,21.11,1007.20,999.90,13.68,2.68,5.09,,26.11,18.89,,,10000
1964-03-07,21.44,18.06,1013.80,999.90,23.50,3.81,7.20,,23.89,20.00,,,10000
1964-03-08,18.50,17.72,1016.80,999.90,6.44,2.78,7.20,,23.89,17.22,,,10000
1964-03-09,16.28,15.17,1017.90,999.90,10.62,3.81,5.09,,17.22,15.00,,,10000
1964-03-10,16.50,14.89,1020.40,999.90,19.47,2.31,5.09,,17.78,15.00,,,10000
1964-03-11,17.33,16.67,1022.50,999.90,12.23,1.39,3.09,,17.78,16.11,,,10000
1964-03-12,19.00,17.61,1022.60,999.90,12.87,2.21,4.12,,21.11,17.22,,,10000
1964-03-13,20.72,18.61,1021.80,999.90,14.81,2.42,3.09,,23.89,17.78,,,10000
1964-03-14,20.22,16.89,1021.00,999.90,32.83,2.93,5.09,,23.89,18.89,0.00,,0
1964-03-15,21.17,17.61,1015.10,999.90,23.34,2.93,5.09,,26.11,16.11,0.00,,0
1964-03-16,22.22,18.56,1012.00,999.90,24.94,5.14,7.20,,23.89,20.00,0.00,,0
1964-03-17,22.61,20.44,1014.50,999.90,17.86,3.24,5.09,,26.11,20.00,,,10000
1964-03-18,21.39,20.61,1014.60,999.90,4.51,3.65,5.09,,22.78,21.11,,,10000
1964-03-19,23.17,22.06,1012.00,999.90,13.36,3.96,5.09,,26.11,21.11,0.00,,0
1964-03-20,24.11,21.67,1012.20,999.90,16.58,5.50,8.18,,27.78,22.22,,,10000
1964-03-21,23.61,22.22,1012.40,999.90,9.66,6.58,9.77,,27.22,22.22,,,110000
1964-03-22,24.06,21.72,1012.80,999.90,17.06,6.43,8.18,,26.11,22.78,,,10000
1964-03-23,22.56,22.22,1012.20,999.90,10.62,5.35,7.20,,25.00,22.22,,,10000
1964-03-24,17.78,15.00,1020.10,999.90,22.05,6.12,11.78,,22.78,16.11,,,10000
1964-03-25,17.28,11.44,1025.40,999.90,51.50,2.37,3.09,,20.00,16.11,0.00,,0
1964-03-26,18.00,13.83,1024.20,999.90,23.50,1.18,2.11,,21.11,16.11,0.00,,0
1964-03-27,19.78,15.67,1017.80,999.90,23.50,3.65,5.09,,23.89,17.22,0.00,,0
1964-03-28,20.44,18.72,1016.70,999.90,22.21,2.06,3.09,,22.78,17.78,,,10000
1964-03-29,20.28,19.17,1013.00,999.90,14.32,3.09,5.09,,22.22,18.89,,,10000
1964-03-30,21.67,20.11,1010.60,999.90,15.13,1.90,5.09,,23.89,20.00,0.00,,100000
1964-03-31,22.44,21.11,1008.60,999.90,12.07,2.52,4.12,,23.89,21.11,,,10000
1964-04-01,23.94,21.89,1009.70,999.90,19.63,3.55,5.09,,27.22,21.11,0.00,,0
1964-04-02,23.72,21.28,1010.00,999.90,16.74,4.27,7.20,,27.78,18.89,,,10010
1964-04-03,24.00,22.11,1006.80,999.90,20.44,6.84,8.18,,28.89,21.11,0.00,,0
1964-04-04,24.61,22.83,1005.60,999.90,15.45,5.25,7.20,,27.78,22.22,0.00,,0
1964-04-05,25.00,23.17,1008.70,999.90,17.22,4.42,6.17,,28.89,22.22,0.00,,0
1964-04-06,25.56,23.11,1010.10,999.90,11.75,2.93,4.12,,27.78,23.89,0.00,,0
