DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
1977-01-01,11.44,7.28,1019.90,999.90,9.98,2.01,4.01,,14.00,10.00,,,10000
1977-01-02,12.22,8.22,1021.40,999.90,18.02,2.42,4.01,,13.00,11.00,0.00,,0
1977-01-03,9.17,7.83,1024.00,999.90,4.99,2.68,4.01,,13.00,7.00,,,10000
1977-01-04,11.00,7.00,1025.60,999.90,13.36,1.34,2.98,,14.00,8.00,0.00,,0
1977-01-05,11.39,3.39,1023.80,999.90,14.00,1.39,2.01,,13.00,9.00,0.00,,0
1977-01-06,11.78,7.22,1020.70,999.90,11.27,0.87,2.01,,13.00,10.00,0.00,,0
1977-01-07,10.78,9.00,1019.40,999.90,7.56,2.26,2.98,,11.00,10.00,,,10000
1977-01-08,11.33,9.50,1016.80,999.90,9.66,0.98,2.01,,13.00,11.00,,,10000
1977-01-09,12.00,9.83,1022.00,999.90,8.05,0.67,2.01,,13.00,11.00,,,10000
1977-01-10,14.22,7.22,1020.80,999.90,12.07,0.82,2.01,,17.00,12.00,0.00,,0
1977-01-11,14.50,12.33,1016.20,999.90,6.60,1.18,2.01,,16.00,13.00,,,10000
1977-01-12,13.50,10.33,1018.60,999.90,11.27,2.83,4.01,,15.00,12.00,,,10000
1977-01-13,12.00,5.50,1023.00,999.90,14.97,2.62,4.01,,14.00,10.00,0.00,,0
1977-01-14,10.44,6.28,1024.00,999.90,14.32,1.70,4.01,,12.00,10.00,,,10000
1977-01-15,12.00,8.17,1019.60,999.90,9.66,0.98,2.01,,13.00,10.00,,,10000
1977-01-16,12.83,12.00,1018.20,999.90,4.02,0.51,2.01,,13.00,12.00,,,10100
1977-01-17,14.56,13.72,1017.90,999.90,4.02,0.41,0.98,,15.00,13.00,,,10000
1977-01-18,15.17,12.83,1018.90,999.90,6.60,1.70,4.01,,18.00,13.00,,,10000
1977-01-19,13.61,12.00,1019.70,999.90,6.44,2.62,4.01,,14.00,13.00,,,10000
1977-01-20,12.78,9.22,1020.30,999.90,4.83,1.59,2.01,,15.00,12.00,,,10000
1977-01-21,16.17,14.83,1019.40,999.90,4.02,0.57,2.01,,18.00,13.00,,,10000
1977-01-22,13.78,11.22,1021.90,999.90,10.78,2.26,4.01,,17.00,12.00,,,10000
1977-01-23,14.44,11.72,1020.40,999.90,17.22,1.29,2.98,,19.00,12.00,0.00,,0
1977-01-24,15.44,12.56,1016.40,999.90,9.50,2.57,4.01,,18.00,12.00,0.00,,0
1977-01-25,18.17,15.67,1009.70,999.90,10.62,1.44,4.01,,22.00,14.00,0.00,,0
1977-01-26,19.17,17.17,1010.20,999.90,13.04,1.65,2.98,,22.00,17.00,,,10000
1977-01-27,18.39,16.78,1011.80,999.90,11.75,3.60,7.00,,21.00,17.00,,,10000
1977-01-28,17.83,16.67,1012.90,999.90,5.63,2.52,4.01,,20.00,17.00,,,10000
1977-01-29,13.00,11.83,1015.00,999.90,4.99,5.50,16.98,,18.00,9.00,,,10000
1977-01-30,8.72,1.67,1020.30,999.90,17.70,3.81,6.02,,12.00,6.00,,,10000
1977-01-31,7.22,4.11,1018.50,999.90,12.71,2.16,2.98,,10.00,6.00,,,10000
1977-02-01,9.44,4.83,1019.00,999.90,18.51,2.42,4.01,,11.00,6.00,,,10000
1977-02-02,11.22,6.39,1021.50,999.90,9.17,0.98,2.01,,13.00,9.00,0.00,,0
1977-02-03,11.89,4.00,1022.60,999.90,9.98,1.23,2.98,,13.00,11.00,0.00,,0
1977-02-04,12.72,3.83,1023.50,999.90,14.32,0.98,4.01,,14.00,11.00,0.00,,0
1977-02-05,14.00,8.39,1022.30,999.90,9.98,0.62,2.01,,16.00,12.00,0.00,,0
1977-02-06,14.28,10.44,1022.00,999.90,9.17,0.72,2.01,,16.00,13.00,0.00,,0
1977-02-07,14.56,11.28,1023.10,999.90,8.21,1.70,2.01,,16.00,14.00,0.00,,0
1977-02-08,11.61,8.00,1022.40,999.90,9.17,3.24,4.99,,15.00,10.00,,,10000
1977-02-09,13.17,8.67,1024.60,999.90,14.32,2.42,7.00,,17.00,9.00,0.00,,0
1977-02-10,13.72,6.44,1023.40,999.90,15.77,0.87,4.01,,19.00,10.00,0.00,,0
1977-02-11,14.17,9.17,1020.70,999.90,10.62,0.98,4.01,,18.00,10.00,0.00,,0
1977-02-12,16.00,12.78,1017.50,999.90,13.20,1.39,2.01,,20.00,11.00,0.00,,0
1977-02-13,16.83,15.33,1015.70,999.90,4.02,0.31,0.98,,18.00,15.00,,,10000
1977-02-14,17.56,13.28,1020.60,999.90,12.07,2.01,4.01,,20.00,16.00,,,10000
1977-02-15,13.89,7.50,1022.90,999.90,12.55,2.62,4.01,,17.00,13.00,,,10000
1977-02-16,11.72,8.00,1028.00,999.90,5.79,2.42,4.99,,12.00,11.00,,,10000
1977-02-17,13.22,6.61,1028.30,999.90,15.93,1.80,2.98,,15.00,11.00,0.00,,0
1977-02-18,14.67,8.33,1025.00,999.90,18.35,0.51,2.01,,16.00,13.00,0.00,,0
1977-02-19,15.56,12.72,1019.20,999.90,5.95,0.98,2.01,,16.00,14.00,,,10000
1977-02-20,14.72,13.28,1021.90,999.90,5.47,2.16,4.01,,15.00,14.00,,,10000
1977-02-21,15.28,4.28,1028.90,999.90,19.96,3.45,6.02,,22.00,13.00,0.00,,0
1977-02-22,14.17,4.17,1029.00,999.90,14.32,1.29,4.01,,18.00,11.00,0.00,,0
1977-02-23,16.11,8.39,1022.50,999.90,14.81,0.98,2.98,,20.00,10.00,0.00,,0
1977-02-24,17.56,11.72,1018.30,999.90,16.25,1.34,4.01,,22.00,11.00,0.00,,0
1977-02-25,18.72,15.44,1016.80,999.90,10.30,1.13,6.02,,22.00,14.00,,,10000
1977-02-26,19.78,18.11,1015.10,999.90,6.92,0.77,2.01,,22.00,18.00,,,10000
1977-02-27,20.89,18.39,1013.50,999.90,10.94,1.65,4.01,,24.00,19.00,,,10000
1977-02-28,21.61,19.17,1010.80,999.90,14.32,2.26,4.01,,24.00,19.00,0.00,,0
1977-03-01,22.56,19.83,1008.40,999.90,12.55,2.01,4.01,,25.00,21.00,,,10000
1977-03-02,23.83,20.17,1012.40,999.90,14.64,1.18,2.01,,27.00,21.00,0.00,,0
1977-03-03,19.11,8.22,1026.60,999.90,14.97,4.01,7.00,,24.00,17.00,,,10000
1977-03-04,18.50,2.33,1028.50,999.90,14.97,2.01,4.01,,22.00,14.00,0.00,,0
1977-03-05,17.67,6.17,1026.70,999.90,9.01,0.82,0.98,,21.00,13.00,0.00,,0
1977-03-06,16.83,11.28,1024.60,999.90,17.86,3.55,16.98,,21.00,12.00,0.00,,0
1977-03-07,19.00,14.33,1022.10,999.90,12.07,1.29,2.01,,23.00,14.00,0.00,,0
1977-03-08,19.50,14.83,1018.70,999.90,13.04,1.80,4.01,,24.00,16.00,0.00,,0
1977-03-09,19.00,16.56,1019.60,999.90,11.43,0.31,0.98,,21.00,17.00,0.00,,0
1977-03-10,21.22,16.61,1018.40,999.90,12.87,1.39,2.01,,24.00,17.00,0.00,,0
1977-03-11,20.67,17.33,1019.20,999.90,9.98,0.98,2.01,,22.00,19.00,0.00,,0
1977-03-12,21.28,18.56,1019.60,999.90,11.43,2.16,4.01,,24.00,19.00,,,10000
1977-03-13,21.00,18.56,1018.00,999.90,13.36,2.01,4.01,,25.00,19.00,0.00,,0
1977-03-14,21.83,18.44,1017.40,999.90,15.77,2.52,4.01,,25.00,20.00,,,10010
1977-03-15,21.28,19.17,1014.40,999.90,12.55,2.26,4.01,,23.00,20.00,,,10000
1977-03-16,21.67,18.00,1011.00,999.90,6.92,2.01,2.98,,24.00,20.00,,,10000
1977-03-17,21.72,20.44,1012.10,999.90,8.05,1.49,2.98,,24.00,20.00,,,10000
1977-03-18,21.61,20.61,1013.40,999.90,6.44,2.01,4.01,,23.00,21.00,,,10000
1977-03-19,21.83,20.28,1016.70,999.90,9.66,0.57,2.01,,24.00,20.00,,,10000
1977-03-20,21.11,19.61,1016.50,999.90,7.72,1.23,2.01,,23.00,20.00,,,10000
1977-03-21,21.89,19.50,1015.00,999.90,15.45,2.73,4.01,,25.00,20.00,,,10000
1977-03-22,22.83,19.28,1014.40,999.90,12.07,2.01,2.98,,26.00,20.00,,,10000
1977-03-23,20.33,17.78,1021.20,999.90,11.27,2.98,6.02,,23.00,17.00,,,10000
1977-03-24,16.28,10.44,1028.00,999.90,15.77,2.01,7.97,,19.00,15.00,0.00,,0
1977-03-25,19.39,11.78,1022.50,999.90,18.02,0.98,2.01,,23.00,15.00,0.00,,0
1977-03-26,20.00,15.67,1016.70,999.90,19.96,2.83,7.00,,24.00,15.00,0.00,,0
1977-03-27,20.17,18.83,1015.20,999.90,9.66,2.98,11.99,,21.00,18.00,,,10000
1977-03-28,21.28,20.28,1011.90,999.90,7.40,1.44,2.98,,23.00,20.00,,,10000
1977-03-29,21.72,20.72,1011.10,999.90,8.21,1.85,4.01,,24.00,21.00,,,10010
1977-03-30,21.83,17.83,1016.40,999.90,14.97,2.52,6.02,,24.00,21.00,,,10010
1977-03-31,22.11,13.00,1017.10,999.90,16.74,1.23,2.01,,26.00,19.00,0.00,,0
1977-04-01,20.72,14.72,1015.50,999.90,17.70,1.44,4.01,,24.00,19.00,0.00,,0
1977-04-02,19.17,17.83,1015.70,999.90,8.21,0.31,2.01,,20.00,19.00,,,10000
1977-04-03,22.17,19.00,1014.00,999.90,16.74,2.62,4.01,,25.00,19.00,0.00,,0
1977-04-04,22.00,20.17,1014.80,999.90,9.17,2.31,4.01,,23.00,20.00,,,10000
1977-04-05,23.44,20.00,1011.50,999.90,17.22,2.57,4.01,,27.00,20.00,0.00,,0
1977-04-06,23.83,21.00,1008.10,999.90,18.51,4.84,20.01,,27.00,21.00,0.00,,0
1977-04-07,24.17,21.83,1007.40,999.90,9.98,1.49,4.01,,26.00,22.00,,,10000
1977-04-08,24.72,22.50,1008.40,999.90,14.00,2.57,4.99,,29.00,23.00,,,10010
