DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
2016-01-01,17.78,13.78,1024.90,24.00,9.98,1.44,2.98,,19.39,15.50,0.00,,0
2016-01-02,19.11,15.89,1021.00,20.10,9.98,1.13,2.01,,21.72,16.78,0.00,,0
2016-01-03,21.06,16.89,1017.80,16.90,9.17,0.87,2.01,,24.39,16.50,0.00,,0
2016-01-04,21.39,18.28,1016.40,15.50,8.05,1.85,2.98,,24.72,17.78,0.00,,100000
2016-01-05,22.50,19.33,1014.90,14.00,9.82,2.26,2.98,,26.00,19.11,0.00,,0
2016-01-06,22.28,19.17,1017.70,16.80,9.17,2.01,2.98,,25.72,20.00,0.00,,0
2016-01-07,21.56,18.67,1018.50,17.60,9.98,2.52,4.01,,24.39,19.50,0.00,,0
2016-01-08,21.33,18.89,1016.60,15.70,9.98,1.65,2.01,,23.50,19.61,0.00,,10000
2016-01-09,22.22,20.28,1014.10,13.20,9.98,2.73,4.01,,24.22,19.89,0.00,,0
2016-01-10,25.00,21.28,1011.80,10.90,12.55,2.26,2.98,,29.39,21.28,0.00,,0
2016-01-11,20.72,15.67,1016.30,15.40,9.17,2.73,4.01,,24.50,17.22,0.00,,0
2016-01-12,18.06,14.44,1018.30,17.40,9.17,1.75,2.01,,19.22,16.78,0.00,,10000
2016-01-13,17.78,15.22,1017.80,16.80,8.53,0.77,2.98,,18.72,16.50,0.00,,10000
2016-01-14,16.67,15.78,1015.00,14.10,5.47,2.26,2.98,,17.39,15.89,0.79,,10000
2016-01-15,16.17,13.39,1013.10,12.20,8.53,2.11,2.98,,17.72,14.89,0.15,,10000
2016-01-16,16.61,15.78,1010.70,9.80,5.47,1.75,2.01,,17.39,14.72,0.10,,10000
2016-01-17,19.56,14.83,1013.20,12.30,9.98,2.26,2.98,,22.89,16.50,0.03,,0
2016-01-18,17.89,12.56,1016.20,15.30,9.98,1.23,2.01,,19.39,16.00,0.00,,0
2016-01-19,17.89,13.94,1017.90,17.00,9.98,1.70,2.01,,18.72,16.61,0.00,,0
2016-01-20,18.06,15.83,1016.80,15.90,7.72,1.49,2.01,,18.78,17.00,0.00,,10000
2016-01-21,18.28,17.22,1015.40,14.50,3.70,2.01,2.98,,19.50,16.89,0.05,,10000
2016-01-22,14.94,13.00,1019.30,18.40,8.53,2.73,4.01,,16.78,12.39,0.25,,10000
