DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
1959-01-07,12.06,11.67,1014.20,999.90,3.38,4.12,5.09,,12.78,10.00,,,10000
1959-01-16,14.72,7.94,1028.50,999.90,16.25,2.57,5.09,,17.22,12.22,0.00,,0
1959-01-19,11.94,9.72,1024.80,999.90,19.96,3.60,7.20,,15.00,8.89,,,10000
1959-01-31,18.22,17.22,1016.90,999.90,5.79,2.83,4.12,,18.89,16.11,,,10000
1959-02-12,20.83,17.94,1011.80,999.90,16.25,3.86,5.09,,23.89,13.89,,,10000
1959-03-13,17.22,15.83,,999.90,,,,,18.89,16.11,,,10000
1959-04-03,24.44,22.33,,999.90,,3.34,5.09,,27.78,21.11,0.00,,0
1959-04-09,24.44,23.06,1005.90,999.90,4.18,,,,27.22,22.22,,,10000
1959-04-20,24.89,22.39,1006.00,999.90,9.98,3.34,4.12,,28.89,22.22,0.00,,0
1959-04-21,25.44,24.17,1006.20,999.90,18.67,1.80,3.09,,28.89,22.22,0.00,,0
1959-04-24,27.22,24.44,1001.60,999.90,16.25,2.31,5.09,,30.00,22.22,0.00,,0
1959-04-27,26.11,18.78,1010.20,999.90,8.69,1.54,3.09,,31.11,21.11,0.00,,0
1959-05-01,24.83,20.83,1011.40,999.90,15.13,6.84,13.89,,31.11,17.78,0.00,,100000
1959-05-02,26.22,22.50,,999.90,19.47,6.69,8.18,,31.11,21.11,0.00,,0
1959-05-04,28.50,24.44,1001.30,999.90,12.55,4.12,6.17,,35.00,23.89,0.00,,0
1959-05-14,28.06,24.44,,999.90,29.93,5.14,8.18,,31.11,27.22,0.00,,0
1959-06-18,31.28,26.50,1001.40,999.90,33.80,3.34,4.12,,36.11,27.22,0.00,,0
1959-06-22,26.00,24.44,1006.10,999.90,42.49,2.31,4.12,,28.89,21.11,,,10000
1959-06-23,27.22,24.44,1005.00,999.90,31.22,2.83,4.12,,33.89,23.89,,,10010
1959-07-14,30.00,25.83,999.20,999.90,42.49,1.80,2.11,,32.78,23.89,0.00,,0
1959-09-01,28.89,25.83,,999.90,21.24,2.31,4.12,,32.22,26.11,0.00,,0
1959-09-05,27.33,25.00,1005.10,999.90,28.00,1.70,3.09,,30.00,22.78,,,10010
1959-10-08,24.61,20.28,1012.10,999.90,24.94,1.80,3.09,,30.00,20.00,0.00,,0
1959-10-18,23.89,16.11,1013.80,999.90,24.14,1.39,2.11,,30.00,16.11,0.00,,0
1959-10-19,25.00,17.39,1015.30,999.90,18.51,1.54,4.12,,30.00,21.11,0.00,,0
1959-10-20,25.00,17.06,,999.90,21.24,1.54,2.11,,28.89,16.11,0.00,,0
1959-10-21,23.50,19.72,1015.60,999.90,20.92,1.54,3.09,,30.00,18.89,0.00,,0
1959-10-22,24.17,19.72,1017.30,999.90,19.31,2.31,3.09,,28.89,20.00,0.00,,0
1959-10-24,24.28,19.83,1017.90,999.90,21.24,3.09,4.12,,30.00,20.00,0.00,,0
1959-10-26,24.28,19.00,1017.30,999.90,19.96,2.06,4.12,,28.89,20.00,0.00,,0
1959-10-28,24.72,21.50,1013.70,999.90,16.25,2.57,5.09,,30.00,22.22,0.00,,0
1959-11-02,29.72,24.44,1009.90,999.90,18.83,2.83,3.09,,33.89,26.11,0.00,,0
1959-11-16,20.00,16.78,1014.60,999.90,17.54,3.60,6.17,,22.22,17.78,0.00,,0
1959-11-17,21.50,18.33,1011.70,999.90,18.19,1.03,2.11,,26.11,18.89,0.00,,0
1959-11-18,24.11,20.44,1011.80,999.90,18.02,2.26,4.12,,28.89,20.00,0.00,,0
1959-11-19,24.72,21.67,1012.40,999.90,13.04,1.80,3.09,,30.00,21.11,0.00,,0
1959-11-20,24.89,21.39,1013.40,999.90,23.82,3.34,5.09,,31.11,22.22,0.00,,0
1959-11-23,22.94,19.44,1015.20,999.90,17.54,2.83,4.12,,27.78,18.89,,,10000
1959-11-24,23.61,19.72,1016.20,999.90,19.96,2.31,5.09,,30.00,20.00,0.00,,0
1959-11-26,16.11,12.00,1022.90,999.90,18.99,6.69,9.77,,18.89,15.00,,,10000
1959-11-27,16.50,11.11,1021.90,999.90,29.93,3.86,6.17,,18.89,15.00,0.00,,0
1959-11-28,18.06,12.22,1019.20,999.90,24.94,1.80,3.09,,22.78,15.00,0.00,,0
1959-12-08,17.50,14.17,1017.50,999.90,24.94,3.09,5.09,,20.00,15.00,0.00,,0
1959-12-09,18.22,17.11,1014.10,999.90,9.33,1.44,2.11,,21.11,17.22,,,10000
1959-12-10,20.00,19.44,1015.00,999.90,7.56,1.29,3.09,,22.22,18.89,,,10000
1959-12-12,22.89,20.00,1015.30,999.90,18.67,2.57,4.12,,27.78,18.89,0.00,,100000
1959-12-27,14.44,10.83,1020.80,999.90,22.53,2.31,3.09,,16.11,13.89,0.00,,0
1959-12-30,16.94,15.83,1020.00,999.90,13.68,2.83,6.17,,18.89,16.11,,,10000
1959-12-31,13.89,6.00,1025.40,999.90,24.94,5.56,9.77,,16.11,12.78,0.00,,0
