DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
2015-01-01,17.28,8.28,,999.90,5.63,1.85,4.12,,24.00,11.00,0.00,,0
2015-01-02,16.56,9.72,,999.90,5.95,1.95,4.12,,22.00,11.00,0.00,,0
2015-01-03,17.72,13.00,,999.90,4.99,2.78,4.58,,21.00,14.00,0.00,,0
2015-01-04,19.83,16.50,,999.90,5.15,3.40,5.09,,22.00,17.00,,,110000
2015-01-05,20.78,18.89,,999.90,2.74,1.85,3.09,,23.00,19.00,,,110000
2015-01-06,21.78,19.39,,999.90,4.35,2.42,6.69,,23.00,19.00,,,10000
2015-01-07,17.89,12.11,,999.90,9.82,4.94,7.20,,19.00,16.00,0.00,,0
2015-01-08,15.44,10.28,,999.90,7.08,3.60,4.58,,16.00,14.00,,,10000
2015-01-09,13.33,10.22,,999.90,7.24,3.45,5.09,,15.00,12.00,,,10000
2015-01-10,12.06,10.61,,999.90,8.21,1.95,3.60,,13.00,12.00,,,10000
2015-01-11,13.22,10.94,,999.90,8.69,1.80,4.12,,15.00,12.00,,,10000
2015-01-12,14.78,9.83,,999.90,7.40,2.26,4.58,,20.00,9.00,0.00,,0
2015-01-13,14.61,9.11,,999.90,6.12,1.49,3.09,,20.00,9.00,0.00,,0
2015-01-14,14.56,9.33,,999.90,5.31,2.16,4.58,,20.00,10.00,0.00,,0
2015-01-15,15.33,10.22,,999.90,4.18,2.16,4.12,,21.00,10.00,0.00,,100000
2015-01-16,15.61,10.94,,999.90,4.02,2.06,3.60,,22.00,11.00,0.00,,0
2015-01-17,16.89,9.67,,999.90,5.15,2.01,4.58,,23.00,11.00,0.00,,0
2015-01-18,18.28,10.61,,999.90,5.47,1.95,4.12,,23.00,12.00,0.00,,0
2015-01-19,17.39,10.89,,999.90,4.35,2.42,5.71,,22.00,13.00,0.00,,0
2015-01-20,17.06,12.11,,999.90,2.90,1.75,3.09,,22.00,13.00,0.00,,0
2015-01-21,18.06,13.67,,999.90,2.74,2.26,3.60,,23.00,14.00,0.00,,100000
2015-01-22,19.22,13.94,,999.90,2.74,3.19,5.71,,25.00,13.00,0.00,,100000
2015-01-23,20.11,15.78,,999.90,3.86,4.32,6.69,,25.00,17.00,0.00,,0
2015-01-24,21.67,17.17,,999.90,5.79,4.78,7.72,,26.00,19.00,,,10000
2015-01-25,21.67,17.39,,999.90,7.08,4.32,6.69,,27.00,19.00,0.00,,0
2015-01-26,21.39,17.00,,999.90,6.92,4.37,6.17,,26.00,19.00,0.00,,0
2015-01-27,21.61,17.50,,999.90,6.44,5.09,6.69,,25.00,19.00,0.00,,0
2015-01-28,22.06,18.28,,999.90,6.60,5.04,7.72,,26.00,20.00,0.00,,0
2015-01-29,22.11,17.94,,999.90,7.89,5.25,8.18,,26.00,20.00,0.00,,0
2015-01-30,16.89,13.83,,999.90,7.40,5.86,7.72,,21.00,14.00,,,10000
2015-01-31,12.94,10.28,,999.90,7.24,4.84,7.20,,14.00,12.00,,,10000
2015-02-01,12.94,9.56,,999.90,8.05,2.93,5.09,,13.00,12.00,,,10000
2015-02-02,14.72,11.83,,999.90,4.67,1.49,3.09,,16.00,13.00,0.00,,0
2015-02-03,16.83,14.89,,999.90,2.25,2.06,4.12,,18.00,15.00,,,110000
2015-02-04,13.56,11.56,,999.90,7.56,5.25,7.20,,16.00,12.00,,,10000
2015-02-05,12.72,7.44,,999.90,8.37,3.19,6.17,,15.00,11.00,,,10000
2015-02-06,13.89,6.28,,999.90,5.15,1.80,4.58,,17.00,12.00,0.00,,0
2015-02-07,13.94,10.28,,999.90,3.38,2.42,4.12,,15.00,13.00,,,10000
2015-02-08,15.83,7.78,,999.90,4.83,2.26,4.58,,19.00,13.00,0.00,,0
2015-02-09,15.72,10.44,,999.90,3.22,1.44,3.09,,17.00,15.00,0.00,,0
2015-02-10,16.00,13.28,,999.90,2.25,2.83,4.58,8.18,18.00,15.00,,,10000
2015-02-11,15.39,12.44,,999.90,6.60,2.83,5.71,,17.00,14.00,,,10000
