DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
2002-01-01,17.50,15.00,,999.90,2.41,1.59,2.01,,22.00,13.00,0.00,,100000
2002-01-02,17.33,12.83,,999.90,3.06,1.80,4.99,,24.00,12.00,0.00,,100000
2002-01-03,16.22,10.67,,999.90,4.51,1.44,2.98,,23.50,10.00,0.00,,0
2002-01-04,15.94,10.50,,999.90,3.54,1.65,2.98,,24.28,9.00,0.00,,0
2002-01-05,16.22,11.06,,999.90,3.06,1.23,2.98,,24.11,10.00,0.00,,0
2002-01-06,16.11,11.11,,999.90,3.38,1.18,2.98,,23.11,10.00,0.00,,0
2002-01-07,16.89,12.56,,999.90,4.02,1.18,2.01,,25.00,11.00,0.00,,0
2002-01-08,17.28,13.06,,999.90,2.41,1.49,2.98,,24.50,11.00,0.00,,100000
2002-01-09,18.72,15.89,,999.90,3.54,1.59,2.98,,23.11,14.00,0.08,,100000
2002-01-10,19.28,17.44,,999.90,2.41,1.34,2.98,,22.28,16.00,0.00,,100000
2002-01-11,19.11,18.56,,999.90,1.93,2.21,4.99,,22.61,18.00,0.13,,110000
2002-01-12,19.44,18.22,,999.90,5.63,2.37,4.99,,24.22,17.00,0.08,,110010
2002-01-13,20.56,18.94,,999.90,3.70,1.85,2.98,,25.61,17.00,0.00,,0
2002-01-14,19.83,18.44,,999.90,4.99,1.39,2.98,,24.28,17.00,0.00,,100000
2002-01-15,20.17,19.22,,999.90,4.67,2.78,6.02,,25.61,13.61,0.00,,0
2002-01-16,21.39,20.33,,999.90,3.70,2.31,4.99,,26.61,19.00,0.00,,10000
2002-01-17,22.28,20.28,,999.90,6.92,3.70,21.97,,27.78,20.00,0.00,,0
2002-01-18,22.33,20.44,,999.90,6.28,2.26,4.01,,27.39,18.00,0.00,,0
2002-01-19,19.28,17.44,,999.90,4.67,4.06,6.02,,27.11,16.00,0.00,,10000
2002-01-20,15.94,10.17,,999.90,9.50,4.94,9.98,,18.11,14.00,0.15,,10000
2002-01-21,16.06,9.72,,999.90,8.05,1.85,4.01,,19.39,14.00,0.00,,0
2002-01-22,15.39,7.72,,999.90,9.17,2.52,4.99,,18.00,14.00,0.00,,0
2002-01-23,13.11,10.33,,999.90,4.35,1.90,2.98,,15.39,11.00,0.20,,10000
2002-01-24,12.33,11.83,,999.90,2.57,2.11,4.01,,14.28,11.00,0.48,,10000
2002-01-25,12.28,11.11,,999.90,8.37,4.06,6.02,,13.78,11.00,0.20,,10000
2002-01-26,11.78,9.44,,999.90,8.05,2.42,4.01,,13.11,10.00,0.10,,10000
2002-01-27,11.78,9.83,,999.90,9.17,2.88,4.99,,13.28,10.72,0.15,,10000
2002-01-28,14.11,11.06,,999.90,9.50,2.57,4.01,,16.22,11.00,0.08,,0
2002-01-29,15.39,10.78,,999.90,7.24,1.90,2.98,,17.72,13.89,0.00,,0
2002-01-30,14.28,11.28,,999.90,5.31,2.93,7.00,,16.78,13.00,0.00,,0
2002-01-31,14.39,11.72,,999.90,4.18,3.14,6.02,,19.11,12.00,0.00,,10000
2002-02-01,12.28,9.94,,999.90,10.30,3.81,7.97,,13.78,11.89,0.28,,10000
2002-02-02,12.44,9.22,,999.90,6.12,2.06,4.01,,14.50,11.00,0.13,,10000
2002-02-03,12.61,11.17,,999.90,3.70,1.65,2.98,,15.78,11.00,0.00,,10000
2002-02-04,14.28,13.50,,999.90,3.54,2.52,4.99,,16.22,12.72,0.10,,10000
2002-02-05,16.39,13.78,,999.90,9.66,2.37,4.99,,19.61,13.61,0.15,,10000
2002-02-06,16.67,15.11,,999.90,4.35,3.24,6.02,,21.11,15.00,0.00,,10000
2002-02-07,18.22,17.61,,999.90,2.74,1.39,2.01,,20.28,16.00,0.05,,10000
2002-02-08,19.89,19.28,,999.90,3.22,2.01,2.98,,23.00,18.00,0.08,,110000
2002-02-09,19.72,19.11,,999.90,3.70,4.32,7.97,,23.78,18.00,0.05,,110000
2002-02-10,18.44,14.72,,999.90,8.37,3.65,7.97,,21.00,15.61,0.08,,10000
2002-02-11,16.94,13.17,,999.90,7.56,2.21,2.98,,19.28,15.39,0.30,,0
2002-02-12,15.33,14.50,,999.90,3.54,2.16,4.01,,16.89,15.00,0.00,,10000
2002-02-13,18.50,17.56,,999.90,4.02,2.93,6.02,,24.78,15.00,0.08,,110000
2002-02-14,19.00,18.89,,999.90,1.93,1.08,2.98,,20.72,18.00,0.00,,110000
2002-02-15,20.33,18.33,,999.90,8.05,2.11,4.99,,25.50,17.00,0.00,,100000
2002-02-16,20.28,18.94,,999.90,9.01,2.93,6.02,,25.11,17.00,0.08,,10000
2002-02-17,19.50,18.72,,999.90,5.79,1.70,2.98,,23.28,17.00,0.08,,0
2002-02-18,20.78,17.94,,999.90,7.72,2.42,4.01,,27.28,17.89,0.00,,0
2002-02-19,21.00,18.67,,999.90,8.21,1.90,4.01,,25.50,19.00,0.00,,0
2002-02-20,20.83,19.00,,999.90,6.92,3.55,7.00,,23.50,19.00,0.08,,10000
2002-02-21,20.61,19.56,,999.90,5.31,4.32,6.02,,23.61,19.00,0.08,,10000
2002-02-22,20.89,20.06,,999.90,5.47,4.53,7.00,,24.39,19.00,0.08,,10000
2002-02-23,21.83,20.72,,999.90,6.44,2.93,4.01,,25.61,20.00,0.00,,0
2002-02-24,21.44,20.22,,999.90,6.44,3.19,4.99,,24.61,20.00,0.00,,0
2002-02-25,22.44,20.72,,999.90,8.53,4.27,7.00,,26.50,20.00,0.00,,10000
2002-02-26,22.39,21.28,,999.90,5.47,4.32,7.00,,24.61,21.00,0.00,,0
2002-02-27,22.61,21.78,,999.90,5.79,4.84,7.97,,26.39,21.00,0.08,,10000
2002-02-28,22.06,21.67,,999.90,4.99,3.19,4.99,,26.61,20.00,0.00,,10000
2002-03-01,22.33,21.33,,999.90,7.56,3.29,4.99,,25.28,21.00,0.13,,10000
2002-03-02,22.44,21.33,,999.90,5.63,3.60,4.99,,25.78,21.00,0.08,,10000
2002-03-03,21.72,20.89,,999.90,5.95,3.24,7.00,,25.00,20.00,0.08,,0
2002-03-04,22.78,21.06,,999.90,6.76,2.98,7.00,,27.11,20.00,0.00,,10000
2002-03-05,19.22,14.78,,999.90,9.98,3.34,6.02,,25.00,16.00,0.28,,10000
2002-03-06,17.61,10.33,,999.90,10.30,3.60,7.97,,20.00,16.00,0.08,,10000
2002-03-07,17.44,10.72,,999.90,9.66,3.55,4.99,,21.11,14.00,0.00,,0
2002-03-08,16.94,10.89,,999.90,10.46,0.98,2.98,,21.50,13.00,0.00,,0
2002-03-09,19.00,15.00,,999.90,6.12,2.06,4.01,,25.50,14.00,0.00,,0
