DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
2012-01-01,15.72,11.06,,999.90,3.86,1.65,3.60,,17.00,14.00,0.00,,0
2012-01-02,14.11,12.61,,999.90,1.13,2.16,4.58,,15.22,13.89,0.03,,110000
2012-01-03,13.78,12.11,,999.90,5.47,4.37,6.17,,15.89,11.00,0.10,,110000
2012-01-04,9.67,6.61,,999.90,10.62,4.37,5.71,,11.28,8.00,0.30,,10000
2012-01-05,10.39,7.28,,999.90,10.78,2.21,4.58,,11.61,8.00,0.38,,10000
2012-01-06,12.17,8.17,,999.90,9.98,2.93,4.58,,14.11,10.50,0.00,,10000
2012-01-07,12.56,8.83,,999.90,9.33,2.62,3.60,,14.00,10.78,0.00,,10000
2012-01-08,13.28,9.61,,999.90,8.69,2.73,4.58,,15.00,11.00,0.03,,10000
2012-01-09,14.44,9.72,,999.90,9.82,2.16,3.09,,16.39,13.00,0.00,,0
2012-01-10,15.33,11.67,,999.90,5.63,1.34,3.09,,18.22,13.00,0.00,,0
2012-01-11,15.72,11.33,,999.90,7.40,1.90,3.60,,17.50,14.00,0.00,,10000
2012-01-12,15.11,10.83,,999.90,4.18,2.11,4.12,,17.00,14.00,0.00,,10000
2012-01-13,16.22,12.56,,999.90,2.09,1.95,3.09,,18.00,14.00,0.00,,100000
2012-01-14,16.83,15.56,,999.90,1.45,2.21,5.71,,18.89,15.78,0.10,,110000
2012-01-15,16.44,14.89,,999.90,6.60,2.83,4.58,,18.00,14.00,0.41,,10000
2012-01-16,17.06,13.06,,999.90,7.56,3.55,5.09,,20.00,14.00,0.03,,0
2012-01-17,17.94,14.61,,999.90,4.02,3.70,7.20,,21.61,16.00,0.00,,110000
2012-01-18,19.56,17.78,,999.90,1.77,2.01,3.60,,21.61,16.39,0.00,,110000
2012-01-19,20.67,18.94,,999.90,2.41,2.68,4.58,,23.61,18.78,0.00,,110000
2012-01-20,19.44,18.22,,999.90,1.93,3.34,5.71,,21.00,18.39,0.00,,110000
2012-01-21,17.33,16.33,,999.90,2.74,4.58,7.72,,20.39,13.00,0.00,,10000
2012-01-22,12.89,8.61,,999.90,11.27,5.76,7.72,,15.00,10.78,0.20,,10000
2012-01-23,12.56,6.94,,999.90,9.01,3.19,5.09,,15.00,10.22,0.00,,10000
2012-01-24,11.44,7.11,,999.90,9.50,4.63,6.17,,13.28,10.00,0.13,,10000
2012-01-25,11.44,4.72,,999.90,9.82,3.04,5.09,,14.00,9.00,0.00,,10000
2012-01-26,10.78,8.06,,999.90,4.83,2.78,3.60,,12.61,9.00,0.05,,10000
2012-01-27,12.61,10.89,,999.90,3.86,1.85,3.09,,14.00,10.00,0.10,,110000
2012-01-28,14.22,11.78,,999.90,8.85,2.52,4.12,,17.00,12.78,0.15,,10000
2012-01-29,14.33,10.67,,999.90,8.69,2.52,4.12,,16.00,12.78,0.03,,0
2012-01-30,13.67,9.00,,999.90,10.30,3.76,5.09,,15.00,12.22,0.00,,10000
2012-01-31,13.67,8.44,,999.90,6.28,1.80,4.12,,16.00,11.00,0.00,,0
2012-02-01,15.17,11.11,,999.90,2.74,1.70,3.09,,17.72,12.39,0.00,,110000
2012-02-02,14.17,12.67,,999.90,5.79,2.68,5.09,,15.50,13.00,0.15,,110000
2012-02-03,13.06,9.78,,999.90,10.46,3.50,6.17,,14.22,12.00,0.15,,10000
2012-02-04,15.22,12.56,,999.90,3.22,1.49,3.09,,17.61,12.50,0.00,,110000
2012-02-05,17.33,16.17,,999.90,1.93,1.75,3.60,,19.39,15.00,0.20,,110000
2012-02-06,20.22,17.06,,999.90,4.83,2.57,6.69,,25.61,17.00,0.00,,110000
2012-02-07,19.33,10.83,,999.90,10.94,4.58,7.20,,23.00,16.00,0.03,,10000
2012-02-08,14.94,8.44,,999.90,4.99,3.86,5.09,,17.72,11.00,0.00,,110000
2012-02-09,13.78,11.78,,999.90,2.41,2.62,4.12,,16.00,11.00,0.20,,110000
2012-02-10,13.22,11.17,,999.90,6.92,4.22,6.69,,16.00,10.78,0.10,,10000
2012-02-11,12.00,8.39,,999.90,9.82,3.45,5.09,,14.00,10.00,0.10,,10000
