DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
1978-01-01,17.28,11.00,1018.30,999.90,19.96,5.14,7.00,,25.00,16.00,0.00,,0
1978-01-02,15.44,7.44,1025.30,999.90,18.51,2.26,4.01,,17.00,15.00,0.00,,0
1978-01-03,14.00,6.44,1026.10,999.90,14.32,2.42,4.01,,16.00,12.00,,,10000
1978-01-04,11.67,8.33,1029.70,999.90,13.04,3.55,4.99,,14.00,11.00,,,10000
1978-01-05,13.50,7.22,1029.00,999.90,13.68,1.85,4.01,,15.00,11.00,,,10000
1978-01-06,12.72,10.28,1024.60,999.90,12.87,1.70,4.01,,14.00,12.00,,,10000
1978-01-07,15.72,12.00,1021.80,999.90,12.87,1.13,2.98,,17.00,13.00,0.00,,0
1978-01-08,16.67,14.50,1020.70,999.90,11.59,1.18,2.01,,18.00,15.00,,,10000
1978-01-09,17.39,14.78,1024.30,999.90,9.98,2.42,4.01,,19.00,16.00,,,10000
1978-01-10,14.17,9.67,1026.10,999.90,18.35,2.31,4.01,,19.00,14.00,0.00,,0
1978-01-11,13.72,12.56,1022.60,999.90,5.79,1.13,2.01,,14.00,13.00,,,10000
1978-01-12,17.83,15.50,1015.80,999.90,5.47,0.67,2.98,,23.00,14.00,,,10000
1978-01-13,18.89,16.00,1012.10,999.90,24.30,2.01,4.99,,24.00,16.00,0.00,,0
1978-01-14,20.56,18.00,1010.30,999.90,13.36,1.85,4.01,,25.00,15.00,0.00,,100000
1978-01-15,23.00,20.28,1010.00,999.90,15.45,1.29,4.01,,27.00,18.00,0.00,,0
1978-01-16,17.89,11.50,1015.90,999.90,17.54,4.63,7.97,,23.00,13.00,0.00,,100000
1978-01-17,11.89,5.00,1020.80,999.90,19.96,3.60,7.00,,13.00,11.00,0.00,,0
1978-01-18,11.44,4.44,1022.60,999.90,19.96,1.70,4.99,,13.00,10.00,0.00,,0
1978-01-19,12.22,4.78,1021.60,999.90,19.96,1.59,4.01,,14.00,11.00,0.00,,0
1978-01-20,12.50,6.50,1024.60,999.90,14.97,2.42,4.01,,14.00,12.00,0.00,,0
1978-01-21,12.83,6.56,1023.80,999.90,18.35,0.98,2.01,,18.00,7.00,0.00,,0
1978-01-22,16.44,11.28,1017.90,999.90,11.10,1.29,2.98,,20.00,10.00,0.00,,0
1978-01-23,17.28,14.83,1014.80,999.90,11.59,1.13,2.01,,23.00,11.00,0.00,,100000
1978-01-24,18.72,17.28,1016.60,999.90,4.02,0.41,0.98,,20.00,16.00,,,10000
1978-01-25,20.00,17.17,1013.20,999.90,15.45,1.59,4.01,,25.00,17.00,0.00,,0
1978-01-26,21.72,18.72,1012.50,999.90,15.45,2.57,4.01,,25.00,17.00,0.00,,0
1978-01-27,22.39,19.39,1012.40,999.90,7.56,2.62,4.01,,24.00,21.00,,,10000
1978-01-28,23.17,19.67,1012.90,999.90,11.27,2.16,4.01,,27.00,21.00,0.00,,0
1978-01-29,16.00,13.61,1015.00,999.90,9.01,1.85,2.01,,23.00,15.00,,,10000
1978-01-30,15.39,14.78,1016.60,999.90,4.02,2.78,4.01,,16.00,14.00,,,10000
1978-01-31,13.28,9.56,1021.00,999.90,16.25,4.01,4.99,,15.00,11.00,,,11000
1978-02-01,13.83,7.56,1023.90,999.90,17.22,1.85,4.01,,15.00,11.00,0.00,,0
1978-02-02,14.83,9.83,1023.30,999.90,19.96,0.98,2.98,,17.00,13.00,0.00,,0
1978-02-03,15.39,12.78,1020.20,999.90,8.37,0.98,2.01,,18.00,14.00,,,10000
1978-02-04,15.83,14.83,1017.10,999.90,4.02,0.57,2.01,,17.00,15.00,,,10000
1978-02-05,19.28,17.44,1014.50,999.90,6.60,1.13,2.01,,23.00,15.00,0.00,,0
1978-02-06,21.89,19.11,1012.80,999.90,17.70,1.65,4.01,,25.00,19.00,0.00,,0
1978-02-07,22.44,19.28,1012.20,999.90,14.00,1.85,4.01,,26.00,19.00,0.00,,0
1978-02-08,24.17,20.50,1010.20,999.90,17.22,3.29,7.00,,28.00,21.00,0.00,,0
1978-02-09,24.00,20.83,1010.20,999.90,17.22,2.73,4.01,,27.00,22.00,0.00,,0
1978-02-10,24.11,21.00,1011.80,999.90,27.52,1.85,4.01,,28.00,22.00,0.00,,0
1978-02-11,23.83,21.00,1013.00,999.90,17.22,3.55,7.97,,27.00,22.00,0.00,,0
1978-02-12,14.72,12.67,1017.20,999.90,11.75,3.86,4.99,,23.00,13.00,,,10000
1978-02-13,12.61,11.28,1017.60,999.90,14.00,3.14,4.99,,14.00,11.00,,,10010
1978-02-14,12.72,9.17,1019.80,999.90,18.51,4.12,7.00,,14.00,12.00,,,10000
1978-02-15,13.17,5.56,1022.60,999.90,18.35,2.42,4.01,,15.00,11.00,0.00,,0
1978-02-16,13.61,4.50,1024.40,999.90,23.82,1.85,4.01,,16.00,12.00,0.00,,0
1978-02-17,12.72,1.44,1028.30,999.90,19.96,2.98,6.02,,15.00,10.00,0.00,,0
1978-02-18,13.89,4.28,1024.70,999.90,19.96,1.85,4.01,,16.00,11.00,0.00,,0
1978-02-19,14.89,8.50,1024.70,999.90,19.96,1.13,2.98,,16.00,13.00,0.00,,0
1978-02-20,15.67,10.67,1024.40,999.90,14.00,0.82,0.98,,17.00,14.00,0.00,,0
1978-02-21,13.83,11.00,1022.50,999.90,5.95,2.01,4.01,,16.00,13.00,,,10000
1978-02-22,13.61,12.11,1023.80,999.90,12.71,1.49,2.01,,15.00,12.00,,,10000
1978-02-23,14.17,12.17,1024.50,999.90,12.87,2.42,4.01,,15.00,12.00,,,10000
1978-02-24,17.61,13.89,1023.70,999.90,16.25,1.39,2.01,,20.00,14.00,0.00,,0
1978-02-25,16.83,15.22,1025.30,999.90,6.92,0.67,2.01,,19.00,16.00,,,10000
1978-02-26,16.72,15.56,1025.90,999.90,7.40,0.41,2.01,,18.00,15.00,,,10000
1978-02-27,16.78,15.39,1020.10,999.90,6.76,0.26,0.98,,19.00,14.00,,,110000
1978-02-28,20.22,16.61,1017.90,999.90,8.85,2.21,2.98,,23.00,18.00,0.00,,0
1978-03-01,21.61,17.78,1017.70,999.90,14.97,1.80,4.01,,25.00,19.00,0.00,,0
1978-03-02,22.28,20.00,1012.60,999.90,11.10,5.56,7.00,,25.00,19.00,,,10000
1978-03-03,23.61,21.28,1010.20,999.90,9.82,2.26,2.98,,27.00,21.00,0.00,,0
