DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
2015-01-01,17.50,9.50,1023.70,22.80,9.17,1.85,2.01,,23.89,12.72,0.00,,0
2015-01-02,16.50,11.50,1022.60,21.70,9.17,1.65,2.01,,21.50,12.11,0.00,,0
2015-01-03,17.72,14.11,1018.70,17.80,9.17,2.26,2.98,,20.78,12.78,0.00,,0
2015-01-04,20.00,17.06,1012.80,11.90,9.17,2.88,4.99,,24.78,16.28,0.00,,0
2015-01-05,20.89,19.06,1011.70,10.80,7.08,0.87,2.98,,23.11,18.50,0.00,,10000
2015-01-06,21.78,19.94,1013.90,13.00,6.76,1.13,2.01,,24.00,20.11,0.03,,10000
2015-01-07,17.72,12.94,1020.80,19.90,9.98,3.60,6.02,,18.78,16.72,0.10,,10000
2015-01-08,15.72,11.11,1024.80,23.90,9.98,2.73,4.01,,16.61,15.22,0.00,,10000
2015-01-09,13.72,10.50,1025.10,24.20,9.17,2.88,4.01,,16.00,11.89,0.15,,10000
2015-01-10,11.89,11.06,1024.80,23.80,8.53,2.52,4.01,,12.50,11.50,0.79,,10000
2015-01-11,13.17,11.50,1024.00,23.10,9.98,1.29,2.01,,14.39,11.72,1.60,,10000
2015-01-12,15.06,10.39,1023.60,22.80,9.17,1.70,4.01,,19.72,9.89,0.23,,0
2015-01-13,14.50,9.22,1023.10,22.20,6.92,1.44,2.98,,20.22,8.78,0.00,,0
2015-01-14,14.50,10.22,1023.40,22.50,6.92,0.72,2.01,,20.22,9.78,0.00,,0
2015-01-15,15.67,10.72,1022.20,21.20,8.69,2.01,2.98,,20.22,10.00,0.00,,0
2015-01-16,16.61,11.06,1023.30,22.40,10.46,2.01,2.98,,20.89,11.28,0.00,,0
2015-01-17,16.83,11.17,1023.40,22.50,9.01,2.01,2.98,,21.89,12.22,0.00,,0
2015-01-18,17.89,11.39,1023.20,22.30,9.17,1.13,2.01,,21.89,12.00,0.00,,0
2015-01-19,18.00,11.56,1021.80,20.90,8.53,1.23,2.98,,21.50,14.50,0.00,,0
2015-01-20,17.56,13.28,1020.60,19.70,6.92,1.49,2.98,,21.89,13.72,0.00,,0
2015-01-21,18.28,14.28,1022.40,21.50,7.56,0.98,2.98,,22.89,14.39,0.00,,0
2015-01-22,19.11,14.89,1019.00,18.10,7.24,2.57,4.01,,24.22,14.50,0.00,,100000
2015-01-23,19.83,16.94,1015.40,14.50,6.92,3.24,4.99,,23.22,16.00,0.00,,0
2015-01-24,21.67,18.00,1014.20,13.30,9.17,3.76,4.99,,25.39,17.50,0.00,,0
2015-01-25,21.39,18.78,1016.30,15.40,11.75,2.88,2.98,,24.22,19.50,0.00,,10000
2015-01-26,21.56,18.33,1015.80,14.90,9.98,3.50,4.01,,24.72,19.22,0.00,,0
2015-01-27,21.33,18.83,1014.40,13.40,9.98,3.50,4.01,,23.89,19.50,0.00,,0
2015-01-28,22.33,19.17,1013.60,12.70,9.98,3.14,4.01,,25.39,19.50,0.00,,0
2015-01-29,21.78,18.89,1016.40,15.50,9.01,3.14,4.99,,24.72,20.22,0.00,,0
2015-01-30,18.00,16.61,1020.30,19.40,8.53,2.52,2.98,,21.50,15.00,0.00,,10000
2015-01-31,13.11,12.06,1024.10,23.20,7.40,2.73,4.01,,13.78,11.89,0.05,,10000
2015-02-01,12.89,11.06,1025.20,24.20,9.17,1.70,4.01,,13.39,11.78,0.05,,10000
2015-02-02,14.89,12.83,1024.30,23.40,9.98,1.44,2.98,,15.39,12.72,0.00,,0
2015-02-03,17.39,15.61,1023.00,22.10,7.24,0.72,2.98,,18.89,14.72,0.03,,10000
2015-02-04,14.06,12.28,1023.80,22.90,6.92,2.37,2.98,,16.72,11.72,0.43,,10000
2015-02-05,12.83,8.44,1026.20,25.30,9.17,2.62,4.01,,14.72,11.00,0.05,,10000
2015-02-06,14.06,7.17,1022.90,22.00,9.98,1.75,2.98,,15.89,12.39,0.00,,0
2015-02-07,13.89,11.89,1022.60,21.70,9.17,1.75,2.98,,14.50,12.61,0.10,,10000
2015-02-08,15.67,10.06,1023.50,22.60,9.17,1.49,2.01,,19.22,13.00,0.10,,0
2015-02-09,15.89,11.83,1023.00,22.10,6.92,0.41,2.01,,17.50,13.28,0.00,,0
2015-02-10,16.78,14.00,1018.50,17.60,7.72,1.65,2.01,,18.39,14.89,,,10000
2015-02-11,15.61,13.89,1019.50,18.60,8.21,1.65,2.98,,16.72,14.72,0.30,,10000
2015-02-12,18.22,13.39,1017.20,16.30,9.17,1.75,2.98,,21.39,14.78,0.00,,0
2015-02-13,18.11,15.61,1015.00,14.10,8.21,2.11,2.98,,19.50,16.78,0.03,,10000
2015-02-14,17.06,16.28,1013.60,12.70,6.28,0.77,2.01,,17.72,16.11,0.89,,10000
2015-02-15,20.06,18.61,1015.50,14.60,7.72,1.59,2.01,,21.89,17.00,0.15,,10000
2015-02-16,20.72,18.83,1015.90,15.00,9.17,2.42,4.99,,23.72,18.39,0.00,,0
2015-02-17,20.61,18.67,1015.20,14.30,8.53,2.01,2.01,,22.39,17.89,0.00,,0
2015-02-18,20.94,19.22,1015.70,14.80,9.17,2.11,2.98,,22.89,19.72,0.00,,0
2015-02-19,21.44,20.22,1015.60,14.70,7.72,3.29,4.99,,22.89,19.78,0.08,,10000
2015-02-20,22.94,20.56,1013.30,12.40,9.98,3.24,4.99,,25.39,20.39,0.00,,0
2015-02-21,23.78,21.17,1012.10,11.20,11.27,3.14,4.01,,26.39,21.61,0.00,,0
2015-02-22,22.78,21.56,1012.70,11.80,9.17,2.26,2.98,,24.39,21.50,0.00,,10000
2015-02-23,23.44,21.28,1011.00,10.10,9.01,2.88,4.01,,26.22,21.39,0.00,,0
2015-02-24,24.06,20.50,1009.40,8.50,12.55,2.62,4.01,,27.22,21.00,0.00,,0
2015-02-25,24.39,20.89,1008.70,7.80,9.98,3.14,4.01,,27.22,22.22,0.00,,0
2015-02-26,24.61,21.94,1009.60,8.70,9.98,3.40,4.99,,27.22,22.78,0.00,,0
2015-02-27,24.50,22.06,1010.30,9.30,9.98,3.40,6.02,,26.72,22.78,,,10000
2015-02-28,24.72,22.56,1013.60,12.70,9.98,2.62,4.01,,27.00,22.61,0.00,,10000
2015-03-01,19.50,17.28,1017.60,16.70,7.72,2.57,4.99,,23.00,17.39,0.33,,10000
2015-03-02,19.44,18.33,1011.80,10.60,8.53,2.37,4.01,,20.72,16.72,0.05,,10000
2015-03-03,21.72,16.39,1010.40,9.50,8.21,2.26,4.99,,25.22,19.72,0.00,,0
2015-03-04,19.61,17.50,1012.20,11.30,8.53,2.52,4.01,,20.89,17.89,0.00,,10000
2015-03-05,20.17,19.50,1013.30,11.20,3.70,0.87,2.01,,20.89,18.28,0.05,,10000
2015-03-06,17.67,16.94,1014.40,13.50,4.83,2.88,4.99,,20.50,15.89,0.18,,10000
2015-03-07,16.56,15.83,1015.10,14.20,4.83,0.77,2.01,,17.22,15.39,0.23,,10000
2015-03-08,19.22,18.39,1014.90,14.00,4.18,0.41,0.98,,20.22,16.39,0.18,,10000
2015-03-09,20.83,20.17,1016.70,15.80,5.31,1.13,2.01,,21.72,19.22,0.36,,10000
2015-03-10,19.67,19.11,1017.60,16.70,6.28,1.85,2.98,,20.28,19.11,0.58,,10000
2015-03-11,17.50,16.50,1019.40,18.50,5.63,2.88,4.01,,20.50,15.22,0.58,,10010
2015-03-12,16.33,14.39,1018.50,17.60,9.17,1.29,2.98,,17.22,14.72,0.28,,10000
2015-03-13,18.00,17.22,1015.20,14.30,4.18,0.98,2.98,,18.89,15.78,0.05,,10000
2015-03-14,20.50,19.11,1013.50,12.60,6.28,1.13,2.01,,22.22,17.50,0.20,,10000
2015-03-15,23.39,21.78,1011.90,11.00,8.53,2.01,2.98,,24.72,20.22,0.08,,10000
2015-03-16,24.28,22.83,1010.00,9.10,6.92,3.14,4.99,,25.89,23.00,0.00,,10000
2015-03-17,25.56,22.89,1006.10,5.20,9.17,2.73,4.01,,28.50,23.00,0.00,,0
2015-03-18,26.22,23.17,1006.80,5.90,9.98,3.14,4.99,,29.61,23.39,0.00,,0
2015-03-19,25.39,23.06,1009.80,8.90,9.98,2.01,2.98,,28.00,22.61,0.00,,10000
2015-03-20,24.44,22.72,1012.90,12.00,9.17,2.16,2.98,,25.78,22.61,0.05,,10000
2015-03-21,24.28,21.61,1016.20,15.20,8.53,2.62,4.01,,26.72,22.50,0.00,,0
2015-03-22,23.06,20.83,1014.90,14.00,6.92,2.62,4.01,,25.22,21.50,0.51,,10010
2015-03-23,23.00,21.50,1016.50,15.60,8.53,1.70,2.01,,25.22,21.50,0.13,,10000
2015-03-24,19.61,18.61,1020.50,19.60,5.31,3.14,4.99,,20.61,18.72,2.11,,10000
2015-03-25,19.50,18.11,1022.30,21.40,9.17,1.65,2.98,,20.22,18.39,0.79,,10000
2015-03-26,20.28,19.22,1022.30,21.40,7.72,1.18,2.98,,21.22,18.89,0.38,,10000
2015-03-27,21.89,20.11,1019.90,19.10,7.72,1.49,2.98,,23.78,20.22,0.00,,0
2015-03-28,23.28,20.56,1016.10,15.10,9.17,2.42,2.98,,26.22,20.50,0.00,,0
2015-03-29,24.78,22.00,1012.40,11.50,10.46,4.37,6.02,,28.22,21.72,0.00,,0
2015-03-30,25.89,22.44,1010.30,9.40,11.27,3.24,4.99,,28.78,21.00,0.00,,0
2015-03-31,26.44,23.17,1008.60,7.70,9.98,2.98,4.01,,29.39,24.00,0.00,,0
2015-04-01,26.72,24.22,1005.90,5.00,11.27,2.62,4.99,,30.39,24.00,0.00,,0
2015-04-02,28.00,24.22,1002.30,1.40,14.97,2.37,2.98,,33.61,23.22,0.00,,0
2015-04-03,28.50,23.78,1001.10,0.20,9.17,3.40,4.99,,33.78,24.28,0.00,,0
2015-04-04,27.78,23.89,1004.00,3.10,9.98,3.50,4.01,,32.22,24.39,0.00,,0
2015-04-05,27.28,23.94,1008.00,7.10,9.98,2.52,2.98,,30.00,25.00,0.00,,0
2015-04-06,25.33,23.89,1010.00,9.10,8.53,2.98,4.01,,26.72,24.61,0.00,,10000
2015-04-07,24.33,21.72,1012.80,11.90,9.98,2.62,4.01,,26.39,20.89,0.10,,10
2015-04-08,18.72,15.56,1017.50,16.60,8.53,2.16,2.98,,20.61,16.72,0.66,,10000
2015-04-09,18.11,16.33,1016.70,15.80,7.72,2.37,2.98,,19.89,16.39,0.05,,10000
2015-04-10,17.72,16.00,1018.40,17.50,9.98,1.75,2.01,,18.72,16.00,0.38,,10000
2015-04-11,20.83,17.28,1019.10,18.20,9.98,1.80,2.98,,23.00,16.72,0.00,,0
2015-04-12,22.83,17.89,1020.80,19.90,9.17,1.34,2.98,,27.22,18.50,0.00,,0
2015-04-13,23.17,16.06,1019.30,18.40,14.32,1.49,2.98,,29.28,17.28,0.00,,0
2015-04-14,22.94,16.11,1015.90,15.00,9.17,2.68,2.98,,28.28,16.11,0.00,,0
2015-04-15,24.33,19.33,1013.80,12.90,12.55,2.98,4.01,,28.39,19.22,0.00,,0
2015-04-16,24.44,21.17,1012.90,12.00,9.17,1.65,2.01,,27.22,20.39,0.00,,0
2015-04-17,25.78,22.78,1006.60,5.70,9.98,2.98,4.99,,28.39,22.89,0.00,,0
2015-04-18,27.50,24.56,1005.70,4.80,9.98,1.75,2.98,,31.00,24.50,0.00,,0
2015-04-19,28.78,25.39,1005.00,4.10,14.97,1.13,2.01,,34.22,24.78,0.00,,0
2015-04-20,29.50,24.39,1006.60,5.70,9.98,1.85,4.01,,35.22,25.22,0.00,,0
2015-04-21,25.61,19.39,1011.90,11.00,9.98,2.37,4.01,,29.39,22.50,1.19,,10010
2015-04-22,22.67,19.33,1016.00,15.00,9.98,1.49,2.01,,23.39,21.50,1.22,,10000
2015-04-23,21.83,19.28,1017.10,16.20,9.17,1.75,2.01,,22.39,21.39,0.03,,10000
2015-04-24,24.11,19.89,1017.40,16.50,9.98,0.77,2.01,,27.00,20.89,0.00,,10000
