DATE,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
2001-01-01,18.78,15.61,1013.80,13.50,8.53,1.85,2.98,,22.61,13.89,0.00,,100000
2001-01-02,20.89,17.89,1012.90,12.60,8.21,1.49,4.01,,25.50,17.72,0.00,,0
2001-01-03,20.83,18.78,1015.10,14.80,8.53,3.24,4.01,,23.50,17.78,0.08,,10000
2001-01-04,19.94,17.78,1016.80,16.50,9.98,1.75,2.98,,21.39,19.11,0.08,,10000
2001-01-05,20.11,18.78,1015.80,15.50,4.02,1.59,4.01,,22.11,19.28,0.38,,10000
2001-01-06,22.00,20.17,1013.90,13.60,10.94,2.62,2.98,,25.50,19.28,0.00,,0
2001-01-07,23.50,20.39,1011.40,11.10,12.07,3.14,4.99,,27.11,20.50,0.00,,0
2001-01-08,23.83,20.50,1010.30,10.00,13.68,6.38,20.01,,27.39,21.89,0.00,,0
2001-01-09,19.06,15.83,1014.30,14.00,12.55,4.73,6.02,,24.72,12.72,0.00,,10000
2001-01-10,12.28,11.11,1015.00,14.70,4.83,3.76,6.02,,14.00,11.50,0.00,,10000
2001-01-11,14.39,11.78,1013.80,13.50,8.53,2.01,4.01,,15.78,11.39,0.13,,10000
2001-01-12,16.78,15.39,1014.80,14.50,8.53,1.65,2.98,,19.11,14.11,0.15,,10000
2001-01-13,16.39,13.61,1017.20,16.90,6.28,2.01,4.99,,18.61,14.72,0.33,,10000
2001-01-14,16.28,14.17,1018.50,18.20,6.92,2.62,6.02,,19.11,12.72,0.00,,10000
2001-01-15,11.39,10.22,1023.50,23.20,6.92,3.50,6.02,,14.72,10.78,0.41,,10000
2001-01-16,12.33,9.89,1023.50,23.60,9.98,2.88,4.99,,13.78,10.78,0.00,,0
2001-01-17,15.06,12.44,1020.30,20.00,9.17,1.59,4.99,,16.78,12.50,0.08,,10000
2001-01-18,18.50,16.67,1017.00,16.70,6.12,1.23,2.98,,23.78,13.11,0.00,,100000
2001-01-19,20.11,18.72,1017.10,16.80,6.28,0.77,2.98,,24.78,18.00,0.08,,100000
2001-01-20,20.72,18.50,1015.60,15.30,9.01,1.23,2.01,,25.61,18.61,0.00,,100000
2001-01-21,22.33,19.33,1011.30,11.00,11.75,2.98,4.99,,26.78,18.89,0.00,,0
2001-01-22,23.17,20.78,1009.70,9.40,13.52,2.88,4.01,,26.50,21.00,0.00,,0
2001-01-23,23.06,21.72,1009.70,9.40,8.53,2.26,4.01,,25.28,22.28,0.08,,10000
2001-01-24,23.17,22.22,1007.10,6.80,9.17,2.83,4.01,,25.50,22.28,0.30,,10000
2001-01-25,21.11,19.50,1005.80,5.50,11.27,2.62,7.00,,29.11,13.72,0.15,,10000
2001-01-26,13.17,9.56,1015.00,14.70,12.55,4.37,7.97,,15.00,11.50,0.28,,10000
2001-01-27,13.11,10.00,1017.40,17.00,9.98,2.88,6.02,,15.61,11.11,0.00,,10000
2001-01-28,14.78,9.06,1020.40,20.00,9.98,2.11,4.01,,17.11,11.00,0.03,,0
2001-01-29,15.78,7.89,1019.40,19.10,13.68,2.01,4.01,,19.00,13.61,0.00,,0
2001-01-30,15.67,11.61,1015.20,14.90,9.98,1.75,4.01,,17.22,14.72,0.00,,0
2001-01-31,14.61,13.89,1013.20,12.90,6.92,2.52,4.01,,16.11,14.11,0.08,,10000
2001-02-01,14.61,13.67,1013.40,13.10,8.53,2.98,4.99,,16.61,13.00,0.13,,10000
2001-02-02,13.61,12.44,1013.30,13.00,9.17,2.73,4.99,,15.22,12.39,0.61,,10000
2001-02-03,13.67,12.94,1014.10,13.90,7.72,2.11,4.01,,15.61,11.89,0.38,,10000
2001-02-04,15.50,11.89,1015.70,15.40,9.98,1.75,4.01,,17.61,11.89,0.13,,10000
2001-02-05,17.89,16.00,1012.50,12.20,9.17,0.62,2.01,,20.11,15.50,0.15,,10000
2001-02-06,18.39,17.83,1010.50,10.20,3.54,0.87,2.98,,19.22,17.28,0.08,,10000
2001-02-07,17.50,16.00,1015.00,14.70,6.92,2.88,4.01,,18.78,15.89,0.13,,10000
2001-02-08,14.61,12.50,1017.40,17.10,9.98,1.23,2.01,,16.28,13.11,0.08,,10000
2001-02-09,12.11,10.06,1019.70,19.40,8.53,3.76,4.99,,12.78,11.39,0.10,,10000
2001-02-10,13.83,9.56,1018.70,18.40,12.55,2.88,6.02,,15.61,11.89,0.00,,0
2001-02-11,15.94,13.67,1015.50,15.20,7.72,0.87,4.01,,17.72,13.72,0.00,,10000
2001-02-12,16.17,15.33,1016.10,15.80,6.92,2.01,4.01,,17.50,14.89,0.13,,10000
2001-02-13,16.22,12.17,1019.90,19.70,9.17,4.12,6.02,,18.78,14.11,0.08,,0
2001-02-14,15.22,9.00,1022.30,21.90,16.25,2.52,4.01,,18.28,13.61,0.00,,0
2001-02-15,16.50,12.11,1022.00,21.70,11.43,0.87,2.98,,20.28,11.78,0.00,,0
2001-02-16,17.50,11.83,1021.60,21.30,9.17,0.87,4.01,,22.28,13.89,0.00,,0
2001-02-17,18.72,15.33,1017.30,17.00,10.94,1.75,2.98,,23.28,13.61,0.00,,0
2001-02-18,19.56,17.00,1014.60,14.30,9.01,2.26,4.01,,24.50,17.50,0.00,,0
2001-02-19,19.11,18.33,1014.40,14.20,6.28,0.98,2.98,,19.89,18.11,0.20,,10000
2001-02-20,20.72,18.78,1012.70,12.40,7.72,1.85,4.01,,24.78,18.61,0.03,,0
2001-02-21,20.39,18.50,1011.70,11.40,10.94,2.37,4.01,,24.28,18.50,0.00,,0
2001-02-22,21.28,18.94,1010.50,10.20,8.53,2.26,4.01,,24.50,18.72,0.00,,10000
2001-02-23,22.83,20.72,1009.20,8.90,9.82,2.88,4.99,,26.39,20.28,0.15,,10000
2001-02-24,20.78,18.94,1011.00,10.70,8.53,3.40,7.00,,24.61,15.72,0.10,,10010
