,,1950,1951,1952,1953,1954,1984,1985,1986,1987,1988,1958,1959,1960,1961,1962,1963,1964,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
48819099999,MAX,,,,0.9178082191780822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48819399999,MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48820099999,MAX,,,,,,0.8224043715846995,0.9068493150684932,0.9342465753424658,0.9726027397260274,0.918032786885246,,,,0.9917808219178084,0.989041095890411,0.9945205479452056,,,0.947945205479452,0.9836065573770492,0.9972602739726028,1.0,0.9945205479452056,0.9863387978142076,0.947945205479452,0.947945205479452,0.9397260273972604,1.0,0.96986301369863,0.9671232876712328,0.9754098360655736,1.0,1.0,1.0,1.0,1.0,0.9972602739726028,0.9972602739726028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917808219178084,1.0,0.9917808219178084,1.0,0.9972602739726028,0.9972602739726028,1.0,0.9972677595628416,0.989041095890411
48823099999,MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9835616438356164,0.9945205479452056,0.9835616438356164,0.9972677595628416,1.0,0.9945205479452056,0.9972602739726028,1.0,0.9945205479452056,0.9945205479452056,1.0,1.0,0.9917808219178084,0.96986301369863,0.9945205479452056,0.9754098360655736,0.958904109589041,0.9917808219178084,0.9972602739726028,0.9972677595628416,0.9945205479452056,,1.0,0.989071038251366,0.9808219178082191,0.9917808219178084,0.9945205479452056,0.9972677595628416,0.9835616438356164
48825099999,MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9945205479452056,0.9863013698630136,1.0,0.989071038251366,0.9808219178082191,0.989041095890411,0.9945205479452056,0.9972677595628416,0.9835616438356164
48831099999,MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9671232876712328,0.9561643835616438,0.9808219178082191,0.96448087431694,0.9424657534246575,0.9643835616438357,0.9726027397260274,0.9699453551912568,0.9671232876712328
